"year","jurisdiction","race.ethnicity","avg.scale.score","accommodations.permitted"
2000,"New Mexico","Two or more races",NA,"no"
2000,"New Mexico","White",NA,"yes"
2000,"New Mexico","White",NA,"no"
2002,"New Mexico","All students",207.501170183952,"yes"
2002,"New Mexico","American Indian/Alaska Native",184.018709783335,"yes"
2002,"New Mexico","Asian/Pacific Islander",NA,"yes"
2002,"New Mexico","Black",NA,"yes"
2002,"New Mexico","Hispanic",201.843127623585,"yes"
2002,"New Mexico","Two or more races",NA,"yes"
2002,"New Mexico","White",222.864750324556,"yes"
2003,"New Mexico","All students",203.185312558191,"yes"
2003,"New Mexico","American Indian/Alaska Native",181.783061665036,"yes"
2003,"New Mexico","Asian/Pacific Islander",NA,"yes"
2003,"New Mexico","Black",201.97351578952,"yes"
2003,"New Mexico","Hispanic",196.729639595706,"yes"
2003,"New Mexico","Two or more races",NA,"yes"
2003,"New Mexico","White",221.877244739944,"yes"
2005,"New Mexico","All students",206.791620706099,"yes"
2005,"New Mexico","American Indian/Alaska Native",190.123318561529,"yes"
2005,"New Mexico","Asian/Pacific Islander",NA,"yes"
2005,"New Mexico","Black",206.348844735946,"yes"
2005,"New Mexico","Hispanic",199.404519745222,"yes"
2005,"New Mexico","Two or more races",NA,"yes"
2005,"New Mexico","White",224.813292247425,"yes"
2007,"New Mexico","All students",211.631884615174,"yes"
2007,"New Mexico","American Indian/Alaska Native",197.355845023156,"yes"
2007,"New Mexico","Asian/Pacific Islander",NA,"yes"
2007,"New Mexico","Black",208.02944712288,"yes"
2007,"New Mexico","Hispanic",204.265872828932,"yes"
2007,"New Mexico","Two or more races",NA,"yes"
2007,"New Mexico","White",227.621975441593,"yes"
2009,"New Mexico","All students",207.645730781769,"yes"
2009,"New Mexico","American Indian/Alaska Native",191.370112527607,"yes"
2009,"New Mexico","Asian/Pacific Islander",226.081171097679,"yes"
2009,"New Mexico","Black",205.076357419567,"yes"
2009,"New Mexico","Hispanic",201.476399810132,"yes"
2009,"New Mexico","Two or more races",NA,"yes"
2009,"New Mexico","White",223.972523237074,"yes"
2011,"New Mexico","All students",208.01411935219,"yes"
2011,"New Mexico","American Indian/Alaska Native",192.532245450952,"yes"
2011,"New Mexico","Asian/Pacific Islander",222.250043877963,"yes"
2011,"New Mexico","Black",208.019731135521,"yes"
2011,"New Mexico","Hispanic",201.824258910039,"yes"
2011,"New Mexico","Two or more races",NA,"yes"
2011,"New Mexico","White",224.694914342539,"yes"
2013,"New Mexico","All students",205.756405354204,"yes"
2013,"New Mexico","American Indian/Alaska Native",187.470443143187,"yes"
2013,"New Mexico","Asian/Pacific Islander",NA,"yes"
2013,"New Mexico","Black",210.083868376756,"yes"
2013,"New Mexico","Hispanic",200.5470127568,"yes"
2013,"New Mexico","Two or more races",NA,"yes"
2013,"New Mexico","White",224.977624322038,"yes"
2015,"New Mexico","All students",207.240446376377,"yes"
2015,"New Mexico","American Indian/Alaska Native",183.662630471231,"yes"
2015,"New Mexico","Asian/Pacific Islander",NA,"yes"
2015,"New Mexico","Black",NA,"yes"
2015,"New Mexico","Hispanic",202.496306594216,"yes"
2015,"New Mexico","Two or more races",NA,"yes"
2015,"New Mexico","White",224.601745429222,"yes"
2017,"New Mexico","All students",207.704353543603,"yes"
2017,"New Mexico","American Indian/Alaska Native",189.006327390138,"yes"
2017,"New Mexico","Asian/Pacific Islander",NA,"yes"
2017,"New Mexico","Black",NA,"yes"
2017,"New Mexico","Hispanic",203.500654237127,"yes"
2017,"New Mexico","Two or more races",NA,"yes"
2017,"New Mexico","White",225.377455964155,"yes"
2019,"New Mexico","All students",207.564688511317,"yes"
2019,"New Mexico","American Indian/Alaska Native",192.97430726196,"yes"
2019,"New Mexico","Asian/Pacific Islander",NA,"yes"
2019,"New Mexico","Black",NA,"yes"
2019,"New Mexico","Hispanic",203.152337817748,"yes"
2019,"New Mexico","Two or more races",NA,"yes"
2019,"New Mexico","White",224.062391656908,"yes"
1992,"New York","All students",214.625123268518,"no"
1992,"New York","American Indian/Alaska Native",NA,"no"
1992,"New York","Asian/Pacific Islander",218.946524524405,"no"
1992,"New York","Black",199.122180858986,"no"
1992,"New York","Hispanic",183.712150089011,"no"
1992,"New York","Two or more races",NA,"no"
1992,"New York","White",225.863525087694,"no"
1994,"New York","All students",211.74092082461,"no"
1994,"New York","American Indian/Alaska Native",NA,"no"
1994,"New York","Asian/Pacific Islander",224.998678408778,"no"
1994,"New York","Black",189.910368137194,"no"
1994,"New York","Hispanic",188.627966806363,"no"
1994,"New York","Two or more races",NA,"no"
1994,"New York","White",225.616341616375,"no"
1998,"New York","All students",215.421751706424,"yes"
1998,"New York","All students",215.779215694181,"no"
1998,"New York","American Indian/Alaska Native",NA,"yes"
1998,"New York","American Indian/Alaska Native",NA,"no"
1998,"New York","Asian/Pacific Islander",230.334307669883,"yes"
1998,"New York","Asian/Pacific Islander",233.09546786418,"no"
1998,"New York","Black",190.719426925884,"yes"
1998,"New York","Black",191.711613659791,"no"
1998,"New York","Hispanic",188.029264936715,"yes"
1998,"New York","Hispanic",188.69275881217,"no"
1998,"New York","Two or more races",NA,"yes"
1998,"New York","Two or more races",NA,"no"
1998,"New York","White",227.733334445441,"yes"
1998,"New York","White",227.97220457707,"no"
2000,"New York","All students",NA,"yes"
2000,"New York","All students",NA,"no"
2000,"New York","American Indian/Alaska Native",NA,"yes"
2000,"New York","American Indian/Alaska Native",NA,"no"
2000,"New York","Asian/Pacific Islander",NA,"yes"
2000,"New York","Asian/Pacific Islander",NA,"no"
2000,"New York","Black",NA,"yes"
2000,"New York","Black",NA,"no"
2000,"New York","Hispanic",NA,"yes"
2000,"New York","Hispanic",NA,"no"
2000,"New York","Two or more races",NA,"yes"
2000,"New York","Two or more races",NA,"no"
2000,"New York","White",NA,"yes"
2000,"New York","White",NA,"no"
2002,"New York","All students",222.445054715407,"yes"
2002,"New York","American Indian/Alaska Native",NA,"yes"
2002,"New York","Asian/Pacific Islander",239.989756642053,"yes"
2002,"New York","Black",202.469205657572,"yes"
2002,"New York","Hispanic",204.495614667057,"yes"
2002,"New York","Two or more races",NA,"yes"
2002,"New York","White",234.849554456635,"yes"
2003,"New York","All students",222.188207106776,"yes"
2003,"New York","American Indian/Alaska Native",NA,"yes"
2003,"New York","Asian/Pacific Islander",230.478108052456,"yes"
2003,"New York","Black",202.624722685837,"yes"
2003,"New York","Hispanic",207.741871381609,"yes"
2003,"New York","Two or more races",NA,"yes"
2003,"New York","White",235.11156394568,"yes"
2005,"New York","All students",222.695200017251,"yes"
2005,"New York","American Indian/Alaska Native",NA,"yes"
2005,"New York","Asian/Pacific Islander",236.928139288029,"yes"
2005,"New York","Black",207.412418244391,"yes"
2005,"New York","Hispanic",207.920014962345,"yes"
2005,"New York","Two or more races",NA,"yes"
2005,"New York","White",231.80458942256,"yes"
2007,"New York","All students",223.752027289559,"yes"
2007,"New York","American Indian/Alaska Native",NA,"yes"
2007,"New York","Asian/Pacific Islander",236.09192647847,"yes"
2007,"New York","Black",208.191865030772,"yes"
2007,"New York","Hispanic",206.357500086153,"yes"
2007,"New York","Two or more races",NA,"yes"
2007,"New York","White",233.74662951311,"yes"
2009,"New York","All students",224.368748848311,"yes"
2009,"New York","American Indian/Alaska Native",NA,"yes"
2009,"New York","Asian/Pacific Islander",237.543524410234,"yes"
2009,"New York","Black",209.3670529148,"yes"
2009,"New York","Hispanic",210.437909509273,"yes"
2009,"New York","Two or more races",NA,"yes"
2009,"New York","White",232.826943076547,"yes"
2011,"New York","All students",222.493810944088,"yes"
2011,"New York","American Indian/Alaska Native",NA,"yes"
2011,"New York","Asian/Pacific Islander",234.634153493827,"yes"
2011,"New York","Black",208.142095911936,"yes"
2011,"New York","Hispanic",208.566860324319,"yes"
2011,"New York","Two or more races",NA,"yes"
2011,"New York","White",232.158043407265,"yes"
2013,"New York","All students",223.81336257734,"yes"
2013,"New York","American Indian/Alaska Native",NA,"yes"
2013,"New York","Asian/Pacific Islander",236.338549029509,"yes"
2013,"New York","Black",210.572576369925,"yes"
2013,"New York","Hispanic",210.035435989986,"yes"
2013,"New York","Two or more races",NA,"yes"
2013,"New York","White",232.921219663043,"yes"
2015,"New York","All students",222.646303197703,"yes"
2015,"New York","American Indian/Alaska Native",NA,"yes"
2015,"New York","Asian/Pacific Islander",235.508667516654,"yes"
2015,"New York","Black",207.535978459401,"yes"
2015,"New York","Hispanic",209.023849823135,"yes"
2015,"New York","Two or more races",NA,"yes"
2015,"New York","White",233.8345797982,"yes"
2017,"New York","All students",221.884015359739,"yes"
2017,"New York","American Indian/Alaska Native",NA,"yes"
2017,"New York","Asian/Pacific Islander",237.277858906892,"yes"
2017,"New York","Black",207.631187337179,"yes"
2017,"New York","Hispanic",207.59323463023,"yes"
2017,"New York","Two or more races",NA,"yes"
2017,"New York","White",232.167118421013,"yes"
2019,"New York","All students",219.604193649582,"yes"
2019,"New York","American Indian/Alaska Native",NA,"yes"
2019,"New York","Asian/Pacific Islander",234.738921045613,"yes"
2019,"New York","Black",202.969072336615,"yes"
2019,"New York","Hispanic",208.860879527859,"yes"
2019,"New York","Two or more races",232.278002170155,"yes"
2019,"New York","White",228.707498468197,"yes"
1992,"North Carolina","All students",211.545927244246,"no"
1992,"North Carolina","American Indian/Alaska Native",NA,"no"
1992,"North Carolina","Asian/Pacific Islander",NA,"no"
1992,"North Carolina","Black",193.713370619389,"no"
1992,"North Carolina","Hispanic",NA,"no"
1992,"North Carolina","Two or more races",NA,"no"
1992,"North Carolina","White",220.139334289815,"no"
1994,"North Carolina","All students",214.358085541861,"no"
1994,"North Carolina","American Indian/Alaska Native",NA,"no"
1994,"North Carolina","Asian/Pacific Islander",NA,"no"
1994,"North Carolina","Black",192.225181682785,"no"
1994,"North Carolina","Hispanic",NA,"no"
1994,"North Carolina","Two or more races",NA,"no"
1994,"North Carolina","White",223.747517217627,"no"
1998,"North Carolina","All students",212.901159779852,"yes"
1998,"North Carolina","All students",216.837462844312,"no"
1998,"North Carolina","American Indian/Alaska Native",NA,"yes"
1998,"North Carolina","American Indian/Alaska Native",NA,"no"
1998,"North Carolina","Asian/Pacific Islander",NA,"yes"
1998,"North Carolina","Asian/Pacific Islander",NA,"no"
1998,"North Carolina","Black",192.868024112494,"yes"
1998,"North Carolina","Black",198.116979975425,"no"
1998,"North Carolina","Hispanic",NA,"yes"
1998,"North Carolina","Hispanic",202.071148495334,"no"
1998,"North Carolina","Two or more races",NA,"yes"
1998,"North Carolina","Two or more races",NA,"no"
1998,"North Carolina","White",222.522121876629,"yes"
1998,"North Carolina","White",226.123936942987,"no"
2000,"North Carolina","All students",NA,"yes"
2000,"North Carolina","All students",NA,"no"
2000,"North Carolina","American Indian/Alaska Native",NA,"yes"
2000,"North Carolina","American Indian/Alaska Native",NA,"no"
2000,"North Carolina","Asian/Pacific Islander",NA,"yes"
2000,"North Carolina","Asian/Pacific Islander",NA,"no"
2000,"North Carolina","Black",NA,"yes"
2000,"North Carolina","Black",NA,"no"
2000,"North Carolina","Hispanic",NA,"yes"
2000,"North Carolina","Hispanic",NA,"no"
2000,"North Carolina","Two or more races",NA,"yes"
2000,"North Carolina","Two or more races",NA,"no"
2000,"North Carolina","White",NA,"yes"
2000,"North Carolina","White",NA,"no"
2002,"North Carolina","All students",221.634039776418,"yes"
2002,"North Carolina","American Indian/Alaska Native",NA,"yes"
2002,"North Carolina","Asian/Pacific Islander",NA,"yes"
2002,"North Carolina","Black",204.663245695138,"yes"
2002,"North Carolina","Hispanic",212.963820836962,"yes"
2002,"North Carolina","Two or more races",NA,"yes"
2002,"North Carolina","White",231.894254742873,"yes"
2003,"North Carolina","All students",221.220579655011,"yes"
2003,"North Carolina","American Indian/Alaska Native",200.266645552655,"yes"
2003,"North Carolina","Asian/Pacific Islander",227.393269764561,"yes"
2003,"North Carolina","Black",202.63991500533,"yes"
2003,"North Carolina","Hispanic",211.832589560632,"yes"
2003,"North Carolina","Two or more races",230.491880791772,"yes"
2003,"North Carolina","White",231.552824627356,"yes"
2005,"North Carolina","All students",217.134448665244,"yes"
2005,"North Carolina","American Indian/Alaska Native",199.476068836806,"yes"
2005,"North Carolina","Asian/Pacific Islander",220.825623841846,"yes"
2005,"North Carolina","Black",200.489160930446,"yes"
2005,"North Carolina","Hispanic",204.125439662967,"yes"
2005,"North Carolina","Two or more races",218.942228749132,"yes"
2005,"North Carolina","White",227.195371529503,"yes"
2007,"North Carolina","All students",217.934042613497,"yes"
2007,"North Carolina","American Indian/Alaska Native",201.886125335385,"yes"
2007,"North Carolina","Asian/Pacific Islander",227.978411220686,"yes"
2007,"North Carolina","Black",201.81643327945,"yes"
2007,"North Carolina","Hispanic",204.880804132575,"yes"
2007,"North Carolina","Two or more races",220.959440449184,"yes"
2007,"North Carolina","White",227.711835382323,"yes"
2009,"North Carolina","All students",219.296045907462,"yes"
2009,"North Carolina","American Indian/Alaska Native",201.85367137683,"yes"
2009,"North Carolina","Asian/Pacific Islander",240.83900157084,"yes"
2009,"North Carolina","Black",203.683811413197,"yes"
2009,"North Carolina","Hispanic",204.278865127785,"yes"
2009,"North Carolina","Two or more races",214.909426448072,"yes"
2009,"North Carolina","White",230.008026951689,"yes"
2011,"North Carolina","All students",221.356963571717,"yes"
2011,"North Carolina","American Indian/Alaska Native",192.22605700449,"yes"
2011,"North Carolina","Asian/Pacific Islander",235.571498967184,"yes"
2011,"North Carolina","Black",205.713188598505,"yes"
2011,"North Carolina","Hispanic",206.570097184061,"yes"
2011,"North Carolina","Two or more races",222.292761769654,"yes"
2011,"North Carolina","White",232.251503247327,"yes"
2013,"North Carolina","All students",222.227715159886,"yes"
2013,"North Carolina","American Indian/Alaska Native",205.571723675471,"yes"
2013,"North Carolina","Asian/Pacific Islander",236.277172354593,"yes"
2013,"North Carolina","Black",209.727570726796,"yes"
2013,"North Carolina","Hispanic",210.109474459045,"yes"
2013,"North Carolina","Two or more races",225.118310555042,"yes"
2013,"North Carolina","White",232.446807066173,"yes"
2015,"North Carolina","All students",225.810590900179,"yes"
2015,"North Carolina","American Indian/Alaska Native",198.303961920141,"yes"
2015,"North Carolina","Asian/Pacific Islander",241.509552245963,"yes"
2015,"North Carolina","Black",213.997157848327,"yes"
2015,"North Carolina","Hispanic",211.911923133029,"yes"
2015,"North Carolina","Two or more races",228.254418729068,"yes"
2015,"North Carolina","White",236.262324288148,"yes"
2017,"North Carolina","All students",223.930906236334,"yes"
2017,"North Carolina","American Indian/Alaska Native",NA,"yes"
2017,"North Carolina","Asian/Pacific Islander",240.222103194614,"yes"
2017,"North Carolina","Black",210.762209696024,"yes"
2017,"North Carolina","Hispanic",210.719275876917,"yes"
2017,"North Carolina","Two or more races",228.490055137413,"yes"
2017,"North Carolina","White",234.697936411611,"yes"
2019,"North Carolina","All students",221.280043715178,"yes"
2019,"North Carolina","American Indian/Alaska Native",199.952190125355,"yes"
2019,"North Carolina","Asian/Pacific Islander",240.755101710279,"yes"
2019,"North Carolina","Black",207.637921298026,"yes"
2019,"North Carolina","Hispanic",210.750485160439,"yes"
2019,"North Carolina","Two or more races",227.218044061602,"yes"
2019,"North Carolina","White",232.177315818735,"yes"
1992,"North Dakota","All students",225.515950674023,"no"
1992,"North Dakota","American Indian/Alaska Native",204.962336110446,"no"
1992,"North Dakota","Asian/Pacific Islander",NA,"no"
1992,"North Dakota","Black",NA,"no"
1992,"North Dakota","Hispanic",NA,"no"
1992,"North Dakota","Two or more races",NA,"no"
1992,"North Dakota","White",226.237208924225,"no"
1994,"North Dakota","All students",225.23908328463,"no"
1994,"North Dakota","American Indian/Alaska Native",198.976837882707,"no"
1994,"North Dakota","Asian/Pacific Islander",NA,"no"
1994,"North Dakota","Black",NA,"no"
1994,"North Dakota","Hispanic",NA,"no"
1994,"North Dakota","Two or more races",NA,"no"
1994,"North Dakota","White",226.792334893424,"no"
1998,"North Dakota","All students",NA,"yes"
1998,"North Dakota","All students",NA,"no"
1998,"North Dakota","American Indian/Alaska Native",NA,"yes"
1998,"North Dakota","American Indian/Alaska Native",NA,"no"
1998,"North Dakota","Asian/Pacific Islander",NA,"yes"
1998,"North Dakota","Asian/Pacific Islander",NA,"no"
1998,"North Dakota","Black",NA,"yes"
1998,"North Dakota","Black",NA,"no"
1998,"North Dakota","Hispanic",NA,"yes"
1998,"North Dakota","Hispanic",NA,"no"
1998,"North Dakota","Two or more races",NA,"yes"
1998,"North Dakota","Two or more races",NA,"no"
1998,"North Dakota","White",NA,"yes"
1998,"North Dakota","White",NA,"no"
2000,"North Dakota","All students",NA,"yes"
2000,"North Dakota","All students",NA,"no"
2000,"North Dakota","American Indian/Alaska Native",NA,"yes"
2000,"North Dakota","American Indian/Alaska Native",NA,"no"
2000,"North Dakota","Asian/Pacific Islander",NA,"yes"
2000,"North Dakota","Asian/Pacific Islander",NA,"no"
2000,"North Dakota","Black",NA,"yes"
2000,"North Dakota","Black",NA,"no"
2000,"North Dakota","Hispanic",NA,"yes"
2000,"North Dakota","Hispanic",NA,"no"
2000,"North Dakota","Two or more races",NA,"yes"
2000,"North Dakota","Two or more races",NA,"no"
